Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
21560,2024-11-02 21:50:00,0.006291,0.038602,0.027656,1.024657,28.490427,20.158799,7.5911,9912,0,1.00000omega,-0.763191 + -0.00613theta + 0.40794omega + 0.89663theta^2 + -0.32374theta omega + 0.03291omega^2 + -0.10853theta^3 + 0.61147theta^2 omega + 0.01151theta omega^2 + -0.49749omega^3,-0.90243*omega**3 + 0.000696*omega**2*theta + 0.015585*omega**2 + 0.001232*omega*theta**2 + 0.023882*omega*theta + 0.127868*omega - 7.0e-6*theta**3 + 9.0e-6*theta**2 + 0.002733*theta + 0.015773
21561,2024-11-02 21:55:00,0.006403,0.046539,0.033218,0.182826,9.393456,6.643435,12.7371,9999,0,1.00000omega,-0.079821 + -0.08995theta + 0.00546omega + 0.12690theta^2 + 0.00172theta omega + -0.05383omega^2 + -0.01327theta^3 + -0.01195theta^2 omega + 0.01467theta omega^2 + 0.01507omega^3,0.037399*omega**3 + 0.001214*omega**2*theta + 0.001583*omega**2 - 3.3e-5*omega*theta**2 - 0.00091*omega*theta - 0.006102*omega - 1.0e-6*theta**3 - 1.1e-5*theta**2 + 0.000317*theta + 0.002914
21562,2024-11-02 22:00:00,0.004957,0.041022,0.029218,0.113349,2.843153,2.012010,7.8445,7909,0,1.00000omega,0.002181 + -0.07519theta + -0.02758omega + -0.00560theta^2 + 0.01057theta omega + 0.03600omega^2 + -0.01745theta^3 + 0.00292theta^2 omega + 0.00827theta omega^2 + -0.18431omega^3,-0.512176*omega**3 + 0.000766*omega**2*theta + 0.020518*omega**2 + 9.0e-6*omega*theta**2 + 0.000332*omega*theta + 0.001824*omega - 2.0e-6*theta**3 - 6.9e-5*theta**2 - 0.00097*theta - 0.004822
21563,2024-11-02 22:05:00,0.004850,0.043564,0.030995,0.095514,2.337848,1.654487,7.6230,4980,0,1.00000omega,0.069111 + -0.05810theta + 0.01711omega + 0.03791theta^2 + 0.01076theta omega + -0.06740omega^2 + -0.13322theta^3 + -0.00277theta^2 omega + -0.06585theta omega^2 + 0.01035omega^3,0.027948*omega**3 - 0.005927*omega**2*theta - 0.052533*omega**2 - 8.0e-6*omega*theta**2 + 1.7e-5*omega*theta + 0.00091*omega - 1.3e-5*theta**3 - 0.000205*theta**2 - 0.001115*theta - 0.001879
21564,2024-11-02 22:10:00,0.004265,0.026937,0.019285,0.075943,2.144974,1.517676,5.7714,5944,0,1.00000omega,-0.047011 + -0.05409theta + -0.02004omega + 0.00271theta^2 + -0.03609theta omega + 0.00674omega^2 + -0.02545theta^3 + -0.00192theta^2 omega + -0.00032theta omega^2 + -0.01569omega^3,-0.045469*omega**3 - 3.1e-5*omega**2*theta + 0.001975*omega**2 - 6.0e-6*omega*theta**2 - 0.000422*omega*theta - 0.002216*omega - 3.0e-6*theta**3 - 3.1e-5*theta**2 - 0.000177*theta - 0.000549
21565,2024-11-02 22:15:00,0.003243,0.027594,0.019646,0.106199,2.938333,2.079072,4.0508,6168,0,1.00000omega,0.082291 + -0.91313theta + -0.11266omega + 0.04750theta^2 + 0.24076theta omega + -0.43729omega^2 + -0.46353theta^3 + -0.40662theta^2 omega + 0.16167theta omega^2 + -0.36079omega^3,-1.594162*omega**3 + 0.023811*omega**2*theta - 0.182865*omega**2 - 0.001996*omega*theta**2 + 0.005602*omega*theta - 0.006498*omega - 7.6e-5*theta**3 + 0.000164*theta**2 - 0.001131*theta + 0.000906
21566,2024-11-02 22:20:00,0.003100,0.017371,0.012477,0.149859,20.163366,14.258047,4.0578,6499,0,1.00000omega,0.047081 + -0.38615theta + -0.11149omega + -0.34276theta^2 + -0.00643theta omega + 0.01995omega^2 + -0.01782theta^3 + -0.04148theta^2 omega + -0.35046theta omega^2 + 0.00553omega^3,0.023577*omega**3 - 0.049805*omega**2*theta + 0.336512*omega**2 - 0.000196*omega*theta**2 + 0.002515*omega*theta - 0.011756*omega - 3.0e-6*theta**3 - 8.8e-5*theta**2 + 0.001099*theta - 0.002481
21567,2024-11-02 22:25:00,0.004492,0.038427,0.027357,0.092815,2.859992,2.023385,6.7295,5926,0,1.00000omega,-0.037711 + 0.00377theta + -0.02837omega + 0.03652theta^2 + -0.20223theta omega + -0.13397omega^2 + -0.10442theta^3 + 0.04276theta^2 omega + 0.06439theta omega^2 + -0.01118omega^3,-0.032152*omega**3 + 0.006173*omega**2*theta - 0.086699*omega**2 + 0.000137*omega*theta**2 - 0.004089*omega*theta + 0.021677*omega - 1.1e-5*theta**3 + 0.000257*theta**2 - 0.001971*theta + 0.004881
21568,2024-11-02 22:30:00,0.004512,0.038316,0.027280,nan,nan,nan,3.8860,5057,0,1.00000omega,-0.143181 + -1.18611theta + -0.00336omega + 0.14187theta^2 + -0.20904theta omega + -0.33966omega^2 + -0.20913theta^3 + -0.42911theta^2 omega + 0.28411theta omega^2 + -0.00442omega^3,-0.010119*omega**3 + 0.02168*omega**2*theta + 0.050911*omega**2 - 0.001092*omega*theta**2 - 0.016499*omega*theta - 0.061611*omega - 1.8e-5*theta**3 - 0.000312*theta**2 - 0.003107*theta - 0.01271
21569,2024-11-02 22:35:00,0.005795,0.049832,0.035474,0.091645,3.901425,2.759485,9.6585,9999,0,1.00000omega,-0.013921 + 0.01839theta + -0.01572omega + 0.04296theta^2 + -0.00889theta omega + -0.07064omega^2 + -0.01425theta^3 + 0.02880theta^2 omega + 0.00617theta omega^2 + -0.08912omega^3,-0.19856*omega**3 + 0.000458*omega**2*theta - 0.025593*omega**2 + 7.1e-5*omega*theta**2 - 0.002054*omega*theta + 0.01425*omega - 1.0e-6*theta**3 + 6.2e-5*theta**2 - 0.001015*theta + 0.005269
