Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
102000,2025-08-14 10:00:00,0.041323,3.830754,2.708910,-0.001 1 + 0.001 theta + 0.900 omega + 0.032 theta omega + 0.981 omega^2 + -0.368 theta omega^2 + 3.590 omega^3,-0.002 1 + 0.002 theta + -0.199 omega + 0.064 theta omega + 1.991 omega^2 + -0.760 theta omega^2 + 7.641 omega^3,-1.9812327335e-03,1.6924568288e-03,-1.9861488826e-01,-3.8616982635e-04,6.3820141175e-02,1.9911822726e+00,1.4124435683e-05,3.7312272313e-04,-7.6021577196e-01,7.6413849288e+00
102001,2025-08-14 10:05:00,nan,nan,nan,-0.041 1 + 0.008 theta + 1.302 omega + -0.049 theta omega + -0.786 omega^2 + 0.002 theta^2 omega + 0.047 theta omega^2 + 4.291 omega^3,-0.081 1 + 0.015 theta + 0.588 omega + -0.001 theta^2 + -0.095 theta omega + -1.419 omega^2 + 0.004 theta^2 omega + 0.087 theta omega^2 + 8.148 omega^3,-8.1288365622e-02,1.5409960655e-02,5.8755803294e-01,-7.6330441052e-04,-9.5409729551e-02,-1.4187233763e+00,4.0265503371e-06,3.7982884808e-03,8.7229565425e-02,8.1482478087e+00
102002,2025-08-14 10:10:00,0.010469,0.171925,0.121794,0.030 1 + -0.045 theta + 0.383 omega + 0.023 theta^2 + 0.621 theta omega + 4.241 omega^2 + -0.004 theta^3 + -0.155 theta^2 omega + -2.295 theta omega^2 + -9.717 omega^3,0.060 1 + -0.089 theta + -1.241 omega + 0.046 theta^2 + 1.254 theta omega + 8.715 omega^2 + -0.008 theta^3 + -0.314 theta^2 omega + -4.689 theta omega^2 + -21.188 omega^3,5.9589706788e-02,-8.9074048101e-02,-1.2411571944e+00,4.6101407702e-02,1.2542646124e+00,8.7146538595e+00,-8.2315381477e-03,-3.1358829646e-01,-4.6887070509e+00,-2.1188116940e+01
102003,2025-08-14 10:15:00,nan,nan,nan,0.001 theta + 1.015 omega + 0.002 theta^2 + 0.036 theta omega + -0.230 omega^2 + 0.009 theta^2 omega + 0.189 theta omega^2 + 1.165 omega^3,0.001 1 + 0.003 theta + 0.032 omega + 0.004 theta^2 + 0.073 theta omega + -0.461 omega^2 + 0.001 theta^3 + 0.017 theta^2 omega + 0.366 theta omega^2 + 2.481 omega^3,5.4703356077e-04,2.9998889104e-03,3.1891746405e-02,4.1920543098e-03,7.3298943164e-02,-4.6105234784e-01,7.6882098637e-04,1.7031826787e-02,3.6627441237e-01,2.4805003517e+00
102004,2025-08-14 10:20:00,0.059085,1.463086,1.035402,0.006 1 + -0.004 theta + 0.954 omega + 0.001 theta^2 + 0.006 theta omega + 0.234 omega^2 + 0.002 theta^2 omega + -0.051 theta omega^2 + -2.511 omega^3,0.011 1 + -0.007 theta + -0.086 omega + 0.002 theta^2 + 0.011 theta omega + 0.467 omega^2 + 0.005 theta^2 omega + -0.101 theta omega^2 + -5.293 omega^3,1.1450073226e-02,-7.4040053889e-03,-8.5891441215e-02,1.7699869299e-03,1.1130561202e-02,4.6735914013e-01,-1.7449985448e-04,4.6378686680e-03,-1.0105048157e-01,-5.2932123760e+00
102005,2025-08-14 10:25:00,0.041222,1.652943,1.169170,-0.009 1 + 0.005 theta + 1.129 omega + -0.001 theta^2 + -0.059 theta omega + -0.412 omega^2 + 0.005 theta^2 omega + 0.051 theta omega^2 + 1.290 omega^3,-0.018 1 + 0.010 theta + 0.273 omega + -0.001 theta^2 + -0.123 theta omega + -0.962 omega^2 + 0.011 theta^2 omega + 0.118 theta omega^2 + 3.415 omega^3,-1.8395326283e-02,9.5901378562e-03,2.7254455218e-01,-1.1509890598e-03,-1.2254569265e-01,-9.6159457755e-01,2.9911723623e-05,1.0758492351e-02,1.1825889782e-01,3.4147853762e+00
102006,2025-08-14 10:30:00,0.029306,2.096394,1.482519,-0.001 theta + 1.019 omega + 0.025 theta omega + 0.197 omega^2 + -0.257 theta omega^2 + -2.484 omega^3,-0.001 1 + -0.001 theta + 0.039 omega + 0.048 theta omega + 0.429 omega^2 + -0.506 theta omega^2 + -4.868 omega^3,-5.6062384534e-04,-1.0369538702e-03,3.9090086676e-02,-1.2739490644e-04,4.7698966567e-02,4.2892449173e-01,1.0854634996e-05,5.6656200232e-05,-5.0606244011e-01,-4.8677139143e+00
102007,2025-08-14 10:35:00,nan,nan,nan,-0.001 1 + -0.001 theta + 1.015 omega + 0.021 theta omega + 0.017 omega^2 + -0.001 theta^2 omega + -0.144 theta omega^2 + 0.801 omega^3,-0.001 1 + -0.002 theta + 0.030 omega + 0.040 theta omega + 0.041 omega^2 + -0.001 theta^2 omega + -0.285 theta omega^2 + 1.743 omega^3,-1.0511003025e-03,-2.1183547746e-03,3.0145164200e-02,1.9798056550e-04,4.0219600832e-02,4.1113797576e-02,-5.5385213244e-06,-1.4194769094e-03,-2.8478919068e-01,1.7425459962e+00
102008,2025-08-14 10:40:00,nan,nan,nan,0.001 1 + 1.005 omega + -0.002 theta omega + -0.369 omega^2 + -0.023 theta omega^2 + 4.477 omega^3,0.003 1 + -0.001 theta + 0.012 omega + -0.003 theta omega + -0.691 omega^2 + -0.050 theta omega^2 + 8.876 omega^3,2.5256815530e-03,-1.1359530742e-03,1.1705747226e-02,1.1256435131e-04,-3.1330192618e-03,-6.9110617780e-01,-3.3148392360e-06,3.4158044771e-04,-5.0009026516e-02,8.8762657666e+00
102009,2025-08-14 10:45:00,nan,nan,nan,-0.001 1 + 0.999 omega + 0.019 theta omega + 0.305 omega^2 + 0.003 theta^2 omega + -0.021 theta omega^2 + 7.286 omega^3,-0.001 1 + -0.003 omega + 0.039 theta omega + 0.560 omega^2 + 0.005 theta^2 omega + -0.052 theta omega^2 + 14.944 omega^3,-1.0366118945e-03,3.7155038900e-04,-2.8472171784e-03,-3.5507271763e-04,3.9206007802e-02,5.6049711984e-01,-6.4291071091e-05,5.3678170445e-03,-5.1956290618e-02,1.4943938017e+01
102010,2025-08-14 10:50:00,0.007166,0.670852,0.474391,0.001 1 + -0.001 theta + 1.015 omega + 0.006 theta omega + -0.234 omega^2 + -0.003 theta^2 omega + 0.183 theta omega^2 + -2.568 omega^3,0.001 1 + -0.002 theta + 0.034 omega + 0.014 theta omega + -0.634 omega^2 + -0.006 theta^2 omega + 0.346 theta omega^2 + -3.417 omega^3,1.1338679326e-03,-1.5160234468e-03,3.4053846558e-02,1.0242532672e-04,1.4439976798e-02,-6.3421097289e-01,2.2206558939e-05,-6.0668276805e-03,3.4644501611e-01,-3.4173255631e+00
102011,2025-08-14 10:55:00,0.029687,2.965663,2.097145,0.077 1 + -0.005 theta + -0.157 omega + 0.040 theta omega + 6.069 omega^2 + -0.081 theta omega^2 + -11.351 omega^3,0.150 1 + -0.009 theta + -2.294 omega + 0.079 theta omega + 12.155 omega^2 + -0.001 theta^2 omega + -0.160 theta omega^2 + -22.904 omega^3,1.5048788066e-01,-9.3338945159e-03,-2.2936252026e+00,2.3889385584e-04,7.9080196161e-02,1.2154880723e+01,-2.2613171270e-06,-9.2925764853e-04,-1.5980868764e-01,-2.2903700174e+01
102012,2025-08-14 11:00:00,nan,nan,nan,0.004 1 + -0.001 theta + 0.938 omega + 0.024 theta omega + -1.048 omega^2 + -0.120 theta omega^2 + 10.242 omega^3,0.007 1 + -0.002 theta + -0.121 omega + 0.048 theta omega + -2.137 omega^2 + -0.242 theta omega^2 + 20.678 omega^3,6.9775618567e-03,-1.6874059090e-03,-1.2081365096e-01,4.5253815855e-05,4.7672097363e-02,-2.1366227642e+00,-1.3264981477e-06,-3.8675259842e-04,-2.4182362093e-01,2.0678151421e+01
102013,2025-08-14 11:05:00,0.007005,0.583007,0.412278,-0.006 1 + 0.002 theta + 0.919 omega + -0.027 theta omega + 1.628 omega^2 + 0.071 theta omega^2 + -5.469 omega^3,-0.014 1 + 0.005 theta + -0.146 omega + -0.056 theta omega + 3.296 omega^2 + 0.001 theta^2 omega + 0.147 theta omega^2 + -11.333 omega^3,-1.3604910431e-02,4.8993636759e-03,-1.4603028457e-01,-9.7416526178e-05,-5.6413944669e-02,3.2957153523e+00,7.6436029824e-08,7.6782018791e-04,1.4700612524e-01,-1.1332718103e+01
