Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
75500,2025-05-14 04:30:00,nan,nan,nan,-0.001 1 + 0.001 theta + 0.949 omega + 0.013 theta omega + -0.127 omega^2 + -0.069 theta omega^2 + 2.202 omega^3,-0.002 1 + 0.001 theta + -0.104 omega + 0.027 theta omega + -0.248 omega^2 + -0.141 theta omega^2 + 4.464 omega^3,-2.0505000023e-03,1.3124074552e-03,-1.0368599327e-01,-1.9496035344e-04,2.6812157043e-02,-2.4838376966e-01,3.0905887507e-06,2.7780679632e-04,-1.4058412355e-01,4.4644762172e+00
75501,2025-05-14 04:35:00,0.119915,4.348829,3.076255,-0.001 1 + 1.032 omega + -0.002 theta omega + 0.036 omega^2 + -0.001 theta^2 omega + -0.006 theta omega^2 + -1.106 omega^3,-0.002 1 + 0.001 theta + 0.065 omega + -0.003 theta omega + 0.073 omega^2 + -0.001 theta^2 omega + -0.014 theta omega^2 + -2.226 omega^3,-1.6269601589e-03,9.8120407578e-04,6.5016997362e-02,-1.1820349752e-05,-3.0856083017e-03,7.3290793346e-02,-3.5242860312e-05,-1.3349086022e-03,-1.4131458341e-02,-2.2261262929e+00
75502,2025-05-14 04:40:00,0.164667,11.263447,7.965311,0.011 1 + -0.003 theta + 0.959 omega + 0.012 theta omega + -0.067 omega^2 + 0.001 theta omega^2 + -0.044 omega^3,0.021 1 + -0.007 theta + -0.079 omega + 0.023 theta omega + -0.143 omega^2 + -0.001 theta^2 omega + 0.002 theta omega^2 + -0.101 omega^3,2.1331601615e-02,-6.7100099535e-03,-7.8871497681e-02,4.7862377582e-04,2.3067066138e-02,-1.4320647556e-01,-1.0045194309e-05,-8.4730092373e-04,2.3929689186e-03,-1.0084373998e-01
75503,2025-05-14 04:45:00,nan,nan,nan,-0.003 1 + -0.002 theta + 1.000 omega + 0.001 theta omega + 0.143 omega^2 + 0.001 theta^2 omega + 0.095 theta omega^2 + -0.116 omega^3,-0.006 1 + -0.004 theta + 0.002 omega + 0.001 theta^2 + 0.003 theta omega + 0.289 omega^2 + 0.002 theta^2 omega + 0.191 theta omega^2 + -0.236 omega^3,-6.3584861012e-03,-4.1158676723e-03,1.8577553340e-03,6.0473570526e-04,2.9924619816e-03,2.8914299338e-01,1.8667755376e-04,2.0387789033e-03,1.9087259549e-01,-2.3621742779e-01
75504,2025-05-14 04:50:00,nan,nan,nan,0.002 1 + 0.001 theta + 0.955 omega + -0.007 theta omega + 0.009 omega^2 + -0.057 theta omega^2 + 2.399 omega^3,0.004 1 + 0.002 theta + -0.075 omega + -0.012 theta omega + 0.083 omega^2 + 0.001 theta^2 omega + -0.109 theta omega^2 + 4.851 omega^3,4.3960296553e-03,2.0787875057e-03,-7.5374842567e-02,2.1922961150e-04,-1.2018551199e-02,8.2849854199e-02,3.1328857730e-06,5.6256840124e-04,-1.0883144304e-01,4.8511272012e+00
75505,2025-05-14 04:55:00,nan,nan,nan,0.011 1 + 0.002 theta + 1.062 omega + 0.004 theta omega + 0.392 omega^2 + -0.014 theta omega^2 + 2.253 omega^3,0.023 1 + 0.003 theta + 0.137 omega + 0.010 theta omega + 0.822 omega^2 + -0.026 theta omega^2 + 4.550 omega^3,2.3277836021e-02,3.3189097386e-03,1.3738113792e-01,1.2905268191e-04,9.5169119278e-03,8.2226463800e-01,1.3122721532e-06,3.3415635850e-04,-2.6122743889e-02,4.5496685496e+00
75506,2025-05-14 05:00:00,nan,nan,nan,0.010 1 + -0.001 theta + 0.795 omega + 0.015 theta omega + 0.874 omega^2 + -0.084 theta omega^2 + 1.433 omega^3,0.020 1 + -0.001 theta + -0.408 omega + 0.030 theta omega + 1.739 omega^2 + -0.169 theta omega^2 + 2.903 omega^3,1.9838081247e-02,-1.0029555335e-03,-4.0824564909e-01,-5.9828115490e-05,3.0327201878e-02,1.7385514622e+00,1.2080014337e-06,1.7537018029e-04,-1.6917398752e-01,2.9028135904e+00
75507,2025-05-14 05:05:00,nan,nan,nan,-0.114 1 + 0.011 theta + 2.001 omega + -0.065 theta omega + -3.204 omega^2 + 0.001 theta^2 omega + 0.090 theta omega^2 + 3.928 omega^3,-0.234 1 + 0.023 theta + 2.086 omega + -0.001 theta^2 + -0.135 theta omega + -6.762 omega^2 + 0.002 theta^2 omega + 0.190 theta omega^2 + 8.385 omega^3,-2.3409599396e-01,2.3358180650e-02,2.0855415443e+00,-7.1358873706e-04,-1.3518415515e-01,-6.7622877840e+00,6.6920200415e-06,2.1461845199e-03,1.9007070123e-01,8.3845747827e+00
75508,2025-05-14 05:10:00,nan,nan,nan,0.236 1 + -0.008 theta + 5.551 omega + -0.087 theta omega + 28.754 omega^2 + -0.234 theta omega^2 + 59.516 omega^3,0.482 1 + -0.016 theta + 9.306 omega + -0.178 theta omega + 58.916 omega^2 + -0.484 theta omega^2 + 122.319 omega^3,4.8171042461e-01,-1.5978342763e-02,9.3064234714e+00,1.0033224949e-05,-1.7812911120e-01,5.8915593570e+01,1.7279963272e-07,-3.1221776630e-05,-4.8394515729e-01,1.2231861391e+02
75509,2025-05-14 05:15:00,0.044770,2.818927,1.993534,0.001 1 + 1.001 omega + 0.003 theta omega + -0.080 omega^2 + 0.010 theta omega^2 + -0.393 omega^3,0.001 1 + -0.001 theta + 0.003 omega + 0.005 theta omega + -0.157 omega^2 + -0.001 theta^2 omega + 0.020 theta omega^2 + -0.820 omega^3,1.1950645373e-03,-9.0977496870e-04,3.1395599353e-03,1.5486493391e-04,5.1329342997e-03,-1.5660315526e-01,-7.4264973679e-06,-5.1068604715e-04,1.9776384810e-02,-8.2018981059e-01
