Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
15000,2024-10-07 23:30:00,nan,nan,nan,0.001 1 + -0.001 theta + 1.066 omega + 0.004 theta omega + -0.716 omega^2 + 1.741 omega^3,0.001 1 + -0.001 theta + 0.132 omega + 0.008 theta omega + -1.425 omega^2 + -0.001 theta omega^2 + 3.462 omega^3,1.4843071160e-03,-1.1533351972e-03,1.3180628143e-01,2.2529662521e-05,8.3807758994e-03,-1.4252893849e+00,2.4229940699e-07,-2.3623058285e-04,-5.9058234756e-04,3.4623937386e+00
15001,2024-10-07 23:35:00,0.039024,1.020800,0.722342,0.005 1 + -0.001 theta + 0.849 omega + 0.024 theta omega + 0.895 omega^2 + -0.001 theta^2 omega + -0.088 theta omega^2 + 0.044 omega^3,0.010 1 + -0.003 theta + -0.298 omega + 0.048 theta omega + 1.771 omega^2 + -0.002 theta^2 omega + -0.174 theta omega^2 + 0.147 omega^3,1.0025980433e-02,-2.7562791365e-03,-2.9757676211e-01,3.3458287973e-04,4.8120754626e-02,1.7708451737e+00,-1.5749720475e-05,-1.9470320281e-03,-1.7377289304e-01,1.4708793109e-01
15002,2024-10-07 23:40:00,0.144343,16.045632,11.346434,-0.001 1 + -0.001 theta + 1.008 omega + 0.001 theta omega + -0.359 omega^2 + 0.021 theta omega^2 + -1.795 omega^3,-0.001 1 + -0.001 theta + 0.020 omega + 0.002 theta omega + -0.689 omega^2 + 0.044 theta omega^2 + -3.493 omega^3,-1.2902734515e-03,-1.4655378522e-03,1.9528316120e-02,-8.5671869503e-05,2.1333994173e-03,-6.8862165404e-01,-2.5269440826e-07,-4.1062618932e-04,4.3524571624e-02,-3.4931779597e+00
15003,2024-10-07 23:45:00,nan,nan,nan,0.012 1 + 1.042 omega + 0.005 theta omega + -0.137 omega^2 + -0.024 theta omega^2 + 1.048 omega^3,0.024 1 + 0.001 theta + 0.089 omega + 0.010 theta omega + -0.270 omega^2 + -0.048 theta omega^2 + 2.155 omega^3,2.4378956716e-02,1.1166812124e-03,8.8624373161e-02,-2.2832458539e-04,1.0126458798e-02,-2.7044379038e-01,-1.1517675292e-05,2.7009915318e-04,-4.7928466142e-02,2.1552761413e+00
15004,2024-10-07 23:50:00,0.060031,1.338612,0.947493,-0.002 theta + 1.008 omega + 0.001 theta^2 + 0.110 omega^2 + -0.057 theta omega^2 + -0.291 omega^3,-0.004 theta + 0.018 omega + 0.002 theta^2 + 0.241 omega^2 + -0.119 theta omega^2 + -0.602 omega^3,-4.5495624003e-06,-4.4894322198e-03,1.7912572971e-02,1.9928349556e-03,-2.7436446028e-04,2.4067374915e-01,-2.0099617639e-04,-4.4353086461e-04,-1.1898887518e-01,-6.0230686882e-01
15005,2024-10-07 23:55:00,0.023459,2.237252,1.582063,-0.001 theta + 1.061 omega + 0.021 theta omega + -1.057 omega^2 + -0.050 theta omega^2 + 3.313 omega^3,0.001 1 + -0.002 theta + 0.121 omega + 0.041 theta omega + -2.041 omega^2 + -0.001 theta^2 omega + -0.098 theta omega^2 + 6.381 omega^3,5.6422173730e-04,-2.2674624652e-03,1.2050007475e-01,-4.8705863179e-05,4.1395407524e-02,-2.0406286029e+00,2.7200295503e-06,-5.3970025424e-04,-9.7810409288e-02,6.3807299334e+00
15006,2024-10-08 00:00:00,nan,nan,nan,0.052 1 + -0.009 theta + 0.626 omega + 0.043 theta omega + 0.380 omega^2 + -0.001 theta^2 omega + -0.035 theta omega^2 + 0.901 omega^3,0.100 1 + -0.016 theta + -0.709 omega + 0.001 theta^2 + 0.082 theta omega + 0.658 omega^2 + -0.002 theta^2 omega + -0.064 theta omega^2 + 1.917 omega^3,9.9938889894e-02,-1.6256796421e-02,-7.0941518399e-01,9.4909232636e-04,8.2076930495e-02,6.5825951297e-01,-1.9884955238e-05,-2.3995183537e-03,-6.4393977312e-02,1.9167561453e+00
15007,2024-10-08 00:05:00,0.067472,2.067508,1.462728,-0.002 1 + -0.001 theta + 0.993 omega + 0.003 theta omega + 0.043 omega^2 + 0.003 theta omega^2 + 0.930 omega^3,-0.004 1 + -0.002 theta + -0.013 omega + 0.006 theta omega + 0.102 omega^2 + 0.001 theta^2 omega + 0.009 theta omega^2 + 1.897 omega^3,-3.9676401844e-03,-1.9784684872e-03,-1.3248284886e-02,-4.2239429518e-04,6.1074260873e-03,1.0155990235e-01,-3.1726324569e-05,7.5157047349e-04,9.4528620824e-03,1.8974116037e+00
15008,2024-10-08 00:10:00,0.075282,4.781393,3.381374,0.002 1 + 0.001 theta + 0.994 omega + 0.017 theta omega + -0.235 omega^2 + -0.003 theta^2 omega + 0.032 theta omega^2 + -1.009 omega^3,0.003 1 + 0.001 theta + -0.013 omega + -0.001 theta^2 + 0.032 theta omega + -0.454 omega^2 + -0.005 theta^2 omega + 0.057 theta omega^2 + -1.765 omega^3,3.4829709623e-03,1.1892620585e-03,-1.2894352209e-02,-6.6423749300e-04,3.1751126591e-02,-4.5351222922e-01,5.0860709644e-05,-5.4466474181e-03,5.7387958158e-02,-1.7654425697e+00
15009,2024-10-08 00:15:00,nan,nan,nan,-0.007 1 + -0.001 theta + 0.993 omega + 0.001 theta^2 + -0.006 theta omega + 0.433 omega^2 + -0.001 theta^2 omega + 0.134 theta omega^2 + -0.045 omega^3,-0.014 1 + -0.002 theta + -0.012 omega + 0.001 theta^2 + -0.013 theta omega + 0.868 omega^2 + -0.002 theta^2 omega + 0.267 theta omega^2 + -0.195 omega^3,-1.4229086294e-02,-1.5372701219e-03,-1.2097738245e-02,1.3975489305e-03,-1.2731343886e-02,8.6824444546e-01,1.6585807640e-04,-2.2416788363e-03,2.6696526768e-01,-1.9538304183e-01
