Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
45000,2025-01-27 21:10:00,0.025246,1.029513,0.728194,-0.001 theta + 1.012 omega + -0.004 theta omega + -0.248 omega^2 + -0.001 theta^2 omega + 0.022 theta omega^2 + -2.205 omega^3,-0.002 theta + 0.023 omega + -0.007 theta omega + -0.489 omega^2 + -0.001 theta^2 omega + 0.038 theta omega^2 + -4.283 omega^3,-3.3235044114e-04,-2.0659358056e-03,2.3006791311e-02,-9.0083055272e-05,-7.3943001141e-03,-4.8901188552e-01,6.9201094043e-06,-1.0421067284e-03,3.7721802100e-02,-4.2830947936e+00
45001,2025-01-27 21:15:00,nan,nan,nan,0.017 1 + 0.006 theta + 1.246 omega + 0.001 theta^2 + 0.049 theta omega + 1.107 omega^2 + 0.002 theta^2 omega + 0.092 theta omega^2 + 1.292 omega^3,0.033 1 + 0.013 theta + 0.489 omega + 0.001 theta^2 + 0.098 theta omega + 2.215 omega^2 + 0.005 theta^2 omega + 0.183 theta omega^2 + 2.614 omega^3,3.3073635106e-02,1.2654315727e-02,4.8863587404e-01,1.3030354783e-03,9.7549024306e-02,2.2150407772e+00,3.9223534070e-05,4.6392140578e-03,1.8287547510e-01,2.6137532246e+00
45002,2025-01-27 21:20:00,0.097785,6.871225,4.859182,-0.001 1 + -0.001 theta + 0.999 omega + 0.003 theta omega + -0.496 omega^2 + 0.002 theta omega^2 + -2.081 omega^3,-0.001 1 + -0.003 theta + 0.002 omega + 0.006 theta omega + -0.982 omega^2 + 0.005 theta omega^2 + -4.176 omega^3,-1.2154192369e-03,-2.5098139519e-03,2.3088088976e-03,-3.1429885160e-04,5.9414259423e-03,-9.8243487398e-01,-8.8988016409e-06,2.8034297763e-05,5.4676170621e-03,-4.1762982489e+00
45003,2025-01-27 21:25:00,nan,nan,nan,-0.018 1 + 0.003 theta + 1.186 omega + -0.026 theta omega + -0.515 omega^2 + 0.001 theta^2 omega + 0.028 theta omega^2 + 1.111 omega^3,-0.035 1 + 0.005 theta + 0.354 omega + -0.050 theta omega + -0.979 omega^2 + 0.001 theta^2 omega + 0.054 theta omega^2 + 2.345 omega^3,-3.5382029551e-02,5.3957901266e-03,3.5352890820e-01,-1.7435520887e-04,-5.0014790439e-02,-9.7942766039e-01,1.8620708502e-07,1.4302877400e-03,5.3742553043e-02,2.3451967009e+00
45004,2025-01-27 21:30:00,nan,nan,nan,0.991 omega + -0.260 omega^2 + -0.041 theta omega^2 + 0.367 omega^3,-0.013 omega + 0.001 theta omega + -0.518 omega^2 + -0.083 theta omega^2 + 0.774 omega^3,2.9374252807e-04,6.1455283868e-05,-1.3103145624e-02,3.0178198658e-05,5.4184918646e-04,-5.1769289859e-01,2.7107017450e-06,1.9610128295e-04,-8.3492671662e-02,7.7428361995e-01
45005,2025-01-27 21:35:00,0.074826,4.636302,3.278788,-0.001 1 + -0.001 theta + 1.040 omega + 0.005 theta omega + 0.364 omega^2 + -0.006 theta omega^2 + 1.739 omega^3,-0.002 1 + -0.002 theta + 0.079 omega + 0.010 theta omega + 0.714 omega^2 + -0.012 theta omega^2 + 3.462 omega^3,-2.3639176578e-03,-2.4654341997e-03,7.8910038826e-02,-3.6284721237e-04,9.5360530237e-03,7.1389751394e-01,-1.0722832404e-05,1.9676376663e-04,-1.1590441584e-02,3.4624949282e+00
45006,2025-01-27 21:40:00,0.013918,0.609001,0.430741,0.004 1 + 1.157 omega + 0.007 theta omega + 0.937 omega^2 + 0.048 theta omega^2 + 0.284 omega^3,0.008 1 + -0.001 theta + 0.299 omega + 0.014 theta omega + 1.670 omega^2 + 0.097 theta omega^2 + -0.160 omega^3,8.2128352977e-03,-7.7345017162e-04,2.9867730589e-01,-1.0304574101e-04,1.3918750671e-02,1.6699285188e+00,-1.8164490718e-06,-1.7210307350e-04,9.6695521101e-02,-1.6013705622e-01
45007,2025-01-27 21:45:00,0.126936,6.681104,4.725107,-0.001 1 + 0.001 theta + 1.008 omega + 0.020 omega^2 + -0.011 theta omega^2 + -0.312 omega^3,-0.001 1 + 0.001 theta + 0.015 omega + 0.042 omega^2 + -0.022 theta omega^2 + -0.573 omega^3,-1.3167382114e-03,1.0406860579e-03,1.5340732397e-02,9.0958257657e-05,-2.0511707743e-04,4.2157394941e-02,-3.7917016922e-05,-4.0764481710e-04,-2.2347183914e-02,-5.7310668441e-01
45008,2025-01-27 21:50:00,0.063469,1.899165,1.343662,-0.002 1 + -0.002 theta + 0.989 omega + -0.009 theta omega + -0.028 omega^2 + -0.001 theta^2 omega + -0.017 theta omega^2 + -0.736 omega^3,-0.005 1 + -0.003 theta + -0.023 omega + -0.001 theta^2 + -0.016 theta omega + -0.055 omega^2 + -0.001 theta^2 omega + -0.035 theta omega^2 + -1.176 omega^3,-4.8209534879e-03,-3.0360126233e-03,-2.2629430292e-02,-6.1202991290e-04,-1.5924558532e-02,-5.5351882208e-02,-3.7911367877e-05,-1.3359438396e-03,-3.4624351998e-02,-1.1761396611e+00
45009,2025-01-27 21:55:00,0.024258,1.517826,1.073402,1.005 omega + 0.026 omega^2 + -0.001 theta^2 omega + 0.015 theta omega^2 + 0.156 omega^3,0.001 1 + -0.001 theta + 0.010 omega + 0.053 omega^2 + -0.001 theta^2 omega + 0.033 theta omega^2 + 0.200 omega^3,6.2724584831e-04,-5.9022829319e-04,1.0284507108e-02,-1.6821108741e-04,-1.6953530449e-04,5.3068132885e-02,-2.4498400847e-06,-1.1158124748e-03,3.2965136631e-02,1.9991824329e-01
