Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
54000,2025-02-28 04:10:00,nan,nan,nan,0.233 1 + 0.011 theta + 3.244 omega + 0.090 theta omega + 6.348 omega^2 + 0.001 theta^2 omega + 0.125 theta omega^2 + 7.048 omega^3,0.467 1 + 0.023 theta + 4.785 omega + 0.189 theta omega + 15.297 omega^2 + 0.002 theta^2 omega + 0.287 theta omega^2 + 18.939 omega^3,4.6695525505e-01,2.2868951582e-02,4.7850574214e+00,2.8112281754e-04,1.8915259003e-01,1.5296716418e+01,0.0000000000e+00,1.8560093630e-03,2.8744883547e-01,1.8939215098e+01
54001,2025-02-28 04:15:00,nan,nan,nan,-0.001 1 + -0.001 theta + 1.003 omega + -0.005 theta omega + 0.070 omega^2 + 0.067 theta omega^2 + -0.129 omega^3,-0.001 1 + -0.003 theta + 0.007 omega + -0.010 theta omega + 0.135 omega^2 + -0.001 theta^2 omega + 0.132 theta omega^2 + -0.276 omega^3,-1.1047556466e-03,-2.9943078694e-03,6.6438200602e-03,-3.0855408102e-04,-1.0232348469e-02,1.3473707807e-01,3.5499310412e-05,-8.3400878876e-04,1.3162791250e-01,-2.7591921347e-01
54002,2025-02-28 04:20:00,0.094702,1.736954,1.230036,0.049 1 + -0.002 theta + 0.367 omega + 0.031 theta omega + 2.067 omega^2 + -0.100 theta omega^2 + -0.277 omega^3,0.097 1 + -0.004 theta + -1.264 omega + 0.062 theta omega + 4.136 omega^2 + -0.201 theta omega^2 + -0.467 omega^3,9.7410560845e-02,-4.2042675220e-03,-1.2635567339e+00,-6.9812814316e-05,6.2103261175e-02,4.1357978350e+00,2.2103266093e-06,-4.7173548037e-05,-2.0098760739e-01,-4.6682236960e-01
54003,2025-02-28 04:25:00,0.048838,3.327206,2.352943,0.001 1 + 0.868 omega + 0.005 theta omega + 1.260 omega^2 + -0.067 theta omega^2 + -2.099 omega^3,0.001 theta + -0.255 omega + 0.008 theta omega + 2.520 omega^2 + 0.001 theta^2 omega + -0.134 theta omega^2 + -4.251 omega^3,-2.6380414174e-04,6.2813324986e-04,-2.5475121271e-01,-4.6565016347e-05,8.4527903372e-03,2.5203440639e+00,2.8787277960e-07,5.9379838568e-04,-1.3383506963e-01,-4.2506696303e+00
54004,2025-02-28 04:30:00,0.025522,3.247160,2.296160,0.066 1 + -0.002 theta + -0.241 omega + 0.022 theta omega + 7.766 omega^2 + -0.061 theta omega^2 + -16.232 omega^3,0.133 1 + -0.004 theta + -2.487 omega + 0.045 theta omega + 15.550 omega^2 + -0.125 theta omega^2 + -32.394 omega^3,1.3252705180e-01,-4.0014212189e-03,-2.4869565795e+00,4.5091302775e-05,4.5239633245e-02,1.5549985947e+01,0.0000000000e+00,-2.9403788944e-04,-1.2491325543e-01,-3.2394110526e+01
54005,2025-02-28 04:35:00,3.719016,11.738131,8.706744,-0.048 1 + 0.014 theta + 1.433 omega + -0.001 theta^2 + -0.089 theta omega + -0.854 omega^2 + 0.005 theta^2 omega + 0.096 theta omega^2 + -0.409 omega^3,-0.102 1 + 0.029 theta + 0.898 omega + -0.002 theta^2 + -0.185 theta omega + -1.756 omega^2 + 0.009 theta^2 omega + 0.195 theta omega^2 + -0.725 omega^3,-1.0175180343e-01,2.8874722337e-02,8.9829237709e-01,-2.3700011214e-03,-1.8450649461e-01,-1.7559954423e+00,4.8040609714e-05,9.4259935106e-03,1.9530426282e-01,-7.2486600685e-01
54006,2025-02-28 04:40:00,nan,nan,nan,-0.040 1 + 0.003 theta + 1.732 omega + -0.071 theta omega + -3.557 omega^2 + 0.002 theta^2 omega + 0.169 theta omega^2 + 6.751 omega^3,-0.082 1 + 0.007 theta + 1.484 omega + -0.144 theta omega + -7.170 omega^2 + 0.003 theta^2 omega + 0.342 theta omega^2 + 13.619 omega^3,-8.1683853636e-02,6.7824648738e-03,1.4839914416e+00,3.0184175646e-05,-1.4377629887e-01,-7.1699662738e+00,-8.4706634199e-06,3.3517798754e-03,3.4202858360e-01,1.3619369845e+01
54007,2025-02-28 04:45:00,0.101260,9.187059,6.496627,-0.001 1 + -0.001 theta + 1.010 omega + 0.014 theta omega + 0.340 omega^2 + -0.066 theta omega^2 + -0.684 omega^3,-0.003 1 + -0.003 theta + 0.039 omega + 0.034 theta omega + 0.788 omega^2 + -0.001 theta^2 omega + -0.051 theta omega^2 + -6.249 omega^3,-2.7959974414e-03,-3.0295141777e-03,3.9464867446e-02,9.6443863063e-05,3.4489427409e-02,7.8806679537e-01,2.7395944105e-06,-1.4536598506e-03,-5.1087267652e-02,-6.2488109091e+00
54008,2025-02-28 04:50:00,nan,nan,nan,-0.015 1 + -0.001 theta + 1.215 omega + -0.007 theta omega + -0.736 omega^2 + 0.010 theta omega^2 + 1.226 omega^3,-0.030 1 + -0.002 theta + 0.443 omega + -0.014 theta omega + -1.550 omega^2 + 0.021 theta omega^2 + 2.623 omega^3,-3.0167142870e-02,-1.6255248231e-03,4.4349664332e-01,2.8704188426e-04,-1.4441423659e-02,-1.5503742317e+00,-6.7530034407e-06,-4.4550751345e-05,2.0858658043e-02,2.6232114329e+00
54009,2025-02-28 04:55:00,0.143508,13.153235,9.301295,-0.001 theta + 1.002 omega + -0.002 theta omega + 0.265 omega^2 + -0.003 theta omega^2 + -0.497 omega^3,-0.001 1 + -0.002 theta + 0.011 omega + 0.001 theta omega + 0.873 omega^2 + -0.001 theta^2 omega + 0.074 theta omega^2 + -6.543 omega^3,-5.7178077564e-04,-1.6272213497e-03,1.1186420818e-02,1.1304518341e-04,1.2827474980e-03,8.7251371397e-01,0.0000000000e+00,-7.6371175063e-04,7.3763832161e-02,-6.5429432281e+00
