Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
44500,2025-01-26 03:15:00,0.052678,0.767525,0.543999,0.002 1 + 0.002 theta + 0.995 omega + 0.012 theta omega + 0.157 omega^2 + 0.001 theta^2 omega + 0.002 theta omega^2 + 1.292 omega^3,0.002 1 + 0.004 theta + -0.030 omega + 0.022 theta omega + 0.199 omega^2 + 0.001 theta^2 omega + 2.324 omega^3,1.7487254226e-03,4.2368656211e-03,-2.9621868417e-02,2.6570873813e-04,2.1555383084e-02,1.9872041482e-01,3.7252773963e-06,9.5861800838e-04,1.6264520965e-04,2.3239483133e+00
44501,2025-01-26 03:20:00,nan,nan,nan,-0.001 1 + 0.989 omega + -0.003 theta omega + 0.197 omega^2 + 0.001 theta^2 omega + -0.030 theta omega^2 + 0.755 omega^3,-0.002 1 + -0.001 theta + -0.022 omega + -0.006 theta omega + 0.392 omega^2 + 0.001 theta^2 omega + -0.058 theta omega^2 + 1.570 omega^3,-2.3678964121e-03,-8.9854765413e-04,-2.1639015580e-02,4.3100739927e-04,-6.3126285600e-03,3.9159823943e-01,-5.8308432565e-05,1.3217904403e-03,-5.7858923214e-02,1.5700826998e+00
44502,2025-01-26 03:25:00,nan,nan,nan,-0.001 1 + -0.002 theta + 1.054 omega + 0.014 theta omega + 0.373 omega^2 + 0.001 theta^2 omega + 0.024 theta omega^2 + 1.825 omega^3,-0.003 1 + -0.003 theta + 0.110 omega + 0.029 theta omega + 0.745 omega^2 + 0.001 theta^2 omega + 0.049 theta omega^2 + 3.631 omega^3,-2.8131731100e-03,-3.2638890276e-03,1.0979203959e-01,-4.9055533182e-04,2.9144237681e-02,7.4539836330e-01,-1.8303522047e-05,1.2483640589e-03,4.9274985372e-02,3.6306231224e+00
44503,2025-01-26 03:30:00,nan,nan,nan,-0.001 1 + 0.987 omega + -0.012 theta omega + 0.085 omega^2 + -0.002 theta^2 omega + 0.042 theta omega^2 + 0.331 omega^3,-0.002 1 + -0.025 omega + -0.024 theta omega + 0.152 omega^2 + -0.004 theta^2 omega + 0.079 theta omega^2 + 0.762 omega^3,-1.9570968589e-03,-1.6409272191e-04,-2.4611418434e-02,8.3987797127e-05,-2.3536097466e-02,1.5198130739e-01,-3.3581638128e-05,-4.0304664804e-03,7.9140634394e-02,7.6240427653e-01
44504,2025-01-26 03:35:00,nan,nan,nan,0.018 1 + -0.004 theta + 0.672 omega + 0.045 theta omega + 1.252 omega^2 + -0.001 theta^2 omega + -0.173 theta omega^2 + 3.335 omega^3,0.035 1 + -0.007 theta + -0.641 omega + 0.089 theta omega + 2.453 omega^2 + -0.002 theta^2 omega + -0.339 theta omega^2 + 6.477 omega^3,3.5216653713e-02,-7.1774813304e-03,-6.4099009458e-01,4.7980930118e-04,8.8718070407e-02,2.4526967629e+00,-1.2194197487e-05,-2.0549910474e-03,-3.3932152264e-01,6.4765483233e+00
44505,2025-01-26 03:40:00,0.070120,3.053860,2.159974,0.002 1 + 0.001 theta + 1.047 omega + -0.009 theta omega + -0.361 omega^2 + 0.053 theta omega^2 + -0.538 omega^3,0.004 1 + 0.001 theta + 0.093 omega + -0.019 theta omega + -0.657 omega^2 + 0.001 theta^2 omega + 0.103 theta omega^2 + -1.420 omega^3,3.6080127110e-03,1.0694707436e-03,9.3219323762e-02,-2.9261951923e-04,-1.8747151531e-02,-6.5706120056e-01,1.3535865962e-05,7.3519754535e-04,1.0321317894e-01,-1.4200511776e+00
44506,2025-01-26 03:45:00,0.056356,2.345005,1.658647,-0.001 theta + 1.022 omega + 0.003 theta omega + 0.050 omega^2 + 0.001 theta omega^2 + -0.430 omega^3,-0.001 theta + 0.043 omega + 0.006 theta omega + 0.055 omega^2 + -0.002 theta omega^2 + -1.053 omega^3,-3.8374146106e-04,-1.3415048683e-03,4.3030284413e-02,-4.1124615302e-04,6.1098704741e-03,5.4535861506e-02,-2.8629623376e-05,8.6821141561e-05,-1.9546960420e-03,-1.0530124058e+00
44507,2025-01-26 03:50:00,0.079854,3.559548,2.517614,-0.005 1 + 0.002 theta + 1.034 omega + -0.010 theta omega + -0.200 omega^2 + 0.001 theta omega^2 + 1.051 omega^3,-0.011 1 + 0.004 theta + 0.073 omega + -0.021 theta omega + -0.424 omega^2 + 0.001 theta^2 omega + 0.002 theta omega^2 + 2.202 omega^3,-1.1243625185e-02,4.0207328184e-03,7.3476830262e-02,-1.8563460468e-04,-2.1341965502e-02,-4.2367385435e-01,6.3106533377e-07,8.4172576381e-04,2.2261422116e-03,2.2016861412e+00
44508,2025-01-26 03:55:00,nan,nan,nan,0.005 1 + 0.889 omega + 0.020 theta omega + 0.317 omega^2 + -0.091 theta omega^2 + 1.889 omega^3,0.009 1 + -0.001 theta + -0.219 omega + 0.040 theta omega + 0.636 omega^2 + -0.184 theta omega^2 + 3.926 omega^3,9.0672735615e-03,-6.9415955673e-04,-2.1932206798e-01,-1.9582953047e-04,3.9514930037e-02,6.3639629333e-01,5.4360466517e-06,1.6101481526e-04,-1.8448904283e-01,3.9256289941e+00
44509,2025-01-26 04:00:00,0.122925,13.732959,9.711058,-0.002 1 + 0.001 theta + 0.925 omega + 0.007 theta omega + 0.775 omega^2 + -0.061 theta omega^2 + -0.723 omega^3,-0.004 1 + 0.002 theta + -0.148 omega + 0.015 theta omega + 1.511 omega^2 + -0.126 theta omega^2 + -1.181 omega^3,-4.3173206653e-03,2.0935913530e-03,-1.4819599833e-01,-2.2013158392e-04,1.5433986056e-02,1.5113308798e+00,4.3005081755e-06,2.7323328139e-04,-1.2642128295e-01,-1.1810860818e+00
44510,2025-01-26 04:05:00,0.141349,6.901694,4.881258,0.008 1 + -0.006 theta + 0.988 omega + 0.001 theta^2 + 0.011 theta omega + 0.191 omega^2 + -0.001 theta^2 omega + -0.030 theta omega^2 + -1.198 omega^3,0.017 1 + -0.012 theta + -0.021 omega + 0.002 theta^2 + 0.022 theta omega + 0.378 omega^2 + -0.002 theta^2 omega + -0.060 theta omega^2 + -2.427 omega^3,1.6755410171e-02,-1.2354982293e-02,-2.1148306081e-02,2.1089083883e-03,2.1600254070e-02,3.7794378623e-01,-9.9946623875e-05,-1.5366017315e-03,-5.9605837630e-02,-2.4273538650e+00
44511,2025-01-26 04:10:00,0.013545,0.395811,0.280044,-0.025 1 + -0.007 theta + 0.691 omega + -0.001 theta^2 + -0.052 theta omega + -1.062 omega^2 + -0.002 theta^2 omega + -0.090 theta omega^2 + -0.637 omega^3,-0.047 1 + -0.013 theta + -0.594 omega + -0.001 theta^2 + -0.100 theta omega + -2.051 omega^2 + -0.004 theta^2 omega + -0.175 theta omega^2 + -1.074 omega^3,-4.6839666069e-02,-1.2543209139e-02,-5.9421371324e-01,-1.1393703837e-03,-9.9638235694e-02,-2.0505416479e+00,-3.4922537462e-05,-4.1254392102e-03,-1.7450298840e-01,-1.0743654348e+00
