Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
27000,2024-11-21 22:25:00,nan,nan,nan,-0.004 1 + 0.988 omega + 0.002 theta^2 + -0.004 theta omega + 0.270 omega^2 + 0.128 theta omega^2 + 0.234 omega^3,-0.007 1 + 0.001 theta + -0.022 omega + 0.003 theta^2 + -0.009 theta omega + 0.538 omega^2 + 0.001 theta^3 + 0.254 theta omega^2 + 0.394 omega^3,-7.1471960287e-03,9.0766692216e-04,-2.2313103656e-02,3.4122778042e-03,-8.7494852369e-03,5.3760018181e-01,5.7026819311e-04,-4.9958135709e-04,2.5449608134e-01,3.9356797662e-01
27001,2024-11-21 22:30:00,0.065422,5.808257,4.107319,0.001 1 + -0.001 theta + 1.021 omega + -0.008 theta omega + -0.087 omega^2 + -0.001 theta^2 omega + 0.019 theta omega^2 + -1.810 omega^3,0.001 1 + -0.003 theta + 0.043 omega + -0.015 theta omega + -0.147 omega^2 + -0.002 theta^2 omega + 0.037 theta omega^2 + -3.387 omega^3,9.9463639981e-04,-2.5453279506e-03,4.2776605664e-02,-2.9680251861e-04,-1.4531607647e-02,-1.4696630614e-01,-3.5439361504e-06,-2.0365054016e-03,3.6591022232e-02,-3.3870457121e+00
27002,2024-11-21 22:35:00,nan,nan,nan,-0.002 1 + -0.002 theta + 1.021 omega + 0.010 theta omega + 0.327 omega^2 + 0.001 theta^2 omega + 0.042 theta omega^2 + 1.414 omega^3,-0.004 1 + -0.003 theta + 0.041 omega + -0.001 theta^2 + 0.020 theta omega + 0.618 omega^2 + 0.001 theta^2 omega + 0.081 theta omega^2 + 2.612 omega^3,-3.7176613214e-03,-3.1626170812e-03,4.0954705129e-02,-8.4597840960e-04,1.9505960944e-02,6.1838303044e-01,-6.2364300912e-05,1.4552218379e-03,8.0935735739e-02,2.6124659068e+00
27003,2024-11-21 22:40:00,nan,nan,nan,-0.009 1 + -0.006 theta + 0.936 omega + -0.001 theta^2 + -0.032 theta omega + -0.002 omega^2 + -0.002 theta^2 omega + -0.045 theta omega^2 + 0.465 omega^3,-0.018 1 + -0.011 theta + -0.124 omega + -0.001 theta^2 + -0.062 theta omega + 0.004 omega^2 + -0.004 theta^2 omega + -0.086 theta omega^2 + 0.887 omega^3,-1.8210367225e-02,-1.1020907171e-02,-1.2417633649e-01,-1.4965509097e-03,-6.2485868111e-02,4.4485095576e-03,-5.7460183442e-05,-4.1158067759e-03,-8.6343894381e-02,8.8699246200e-01
27004,2024-11-21 22:45:00,0.146863,5.886503,4.163682,-0.010 1 + -0.006 theta + 0.966 omega + -0.001 theta^2 + -0.022 theta omega + -0.242 omega^2 + -0.002 theta^2 omega + -0.039 theta omega^2 + -1.772 omega^3,-0.020 1 + -0.013 theta + -0.065 omega + -0.002 theta^2 + -0.043 theta omega + -0.472 omega^2 + -0.003 theta^2 omega + -0.075 theta omega^2 + -3.588 omega^3,-2.0433304207e-02,-1.2558180380e-02,-6.5497696009e-02,-1.9721542155e-03,-4.2765761212e-02,-4.7210989432e-01,-9.3086697012e-05,-3.3005283841e-03,-7.4891313743e-02,-3.5877455945e+00
27005,2024-11-21 22:50:00,nan,nan,nan,0.007 1 + -0.002 theta + 1.006 omega + 0.002 theta omega + -0.428 omega^2 + -0.001 theta^2 omega + 0.074 theta omega^2 + 0.389 omega^3,0.013 1 + -0.003 theta + 0.015 omega + 0.002 theta omega + -0.870 omega^2 + -0.001 theta^2 omega + 0.148 theta omega^2 + 0.872 omega^3,1.3315064785e-02,-3.1355076784e-03,1.5441911817e-02,7.5998144799e-05,2.2621266396e-03,-8.7045392916e-01,5.3352557383e-06,-1.1012673955e-03,1.4760810003e-01,8.7231076154e-01
27006,2024-11-21 22:55:00,0.105176,16.855690,11.919005,-0.001 1 + -0.001 theta + 0.983 omega + -0.011 theta omega + -0.358 omega^2 + -0.090 theta omega^2 + -0.253 omega^3,-0.003 1 + -0.002 theta + -0.033 omega + -0.022 theta omega + -0.710 omega^2 + 0.001 theta^2 omega + -0.184 theta omega^2 + -0.443 omega^3,-2.6815627669e-03,-2.3083413409e-03,-3.3262612536e-02,-8.6926057452e-05,-2.2423904575e-02,-7.1035277715e-01,-3.0489098279e-06,6.8294365426e-04,-1.8449071631e-01,-4.4342466152e-01
27007,2024-11-21 23:00:00,0.091868,6.667866,4.715341,-0.018 1 + -0.002 theta + 0.807 omega + -0.024 theta omega + -0.445 omega^2 + -0.026 theta omega^2 + -0.908 omega^3,-0.034 1 + -0.004 theta + -0.370 omega + -0.046 theta omega + -0.841 omega^2 + -0.001 theta^2 omega + -0.051 theta omega^2 + -1.702 omega^3,-3.4179404715e-02,-4.2796213529e-03,-3.6969374675e-01,-6.5166567830e-05,-4.5603181229e-02,-8.4074966583e-01,4.7530037898e-07,-7.9235175402e-04,-5.1312297737e-02,-1.7015267957e+00
27008,2024-11-21 23:05:00,0.093927,2.921639,2.066978,0.002 1 + -0.002 theta + 1.012 omega + -0.005 theta omega + -0.109 omega^2 + -0.002 theta^2 omega + 0.128 theta omega^2 + -0.373 omega^3,0.004 1 + -0.004 theta + 0.025 omega + -0.009 theta omega + -0.213 omega^2 + -0.003 theta^2 omega + 0.251 theta omega^2 + -0.785 omega^3,3.5554701818e-03,-3.9993399504e-03,2.4742521335e-02,-3.2940541811e-04,-9.3534137254e-03,-2.1299184824e-01,2.6376282357e-04,-3.3706192791e-03,2.5143181487e-01,-7.8481688958e-01
27009,2024-11-21 23:10:00,nan,nan,nan,-0.001 1 + 1.028 omega + -0.014 theta omega + 0.312 omega^2 + 0.001 theta^2 omega + -0.060 theta omega^2 + -0.377 omega^3,-0.001 1 + 0.056 omega + -0.028 theta omega + 0.638 omega^2 + 0.003 theta^2 omega + -0.119 theta omega^2 + -0.519 omega^3,-1.4434795832e-03,-2.0418883356e-04,5.5649599109e-02,2.5412713523e-04,-2.8408326388e-02,6.3757957968e-01,-2.9216017540e-05,2.9594378749e-03,-1.1923342453e-01,-5.1920716476e-01
