Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
2860,2024-08-25 00:35:00,0.011725,0.062806,0.045178,0.041898,2.865801,2.026644,98.9773,9999,0,1.00000omega,0.234741 + -0.10677theta + 0.10655omega + 0.01087theta^2 + -0.08317theta omega + -0.00523omega^2 + -0.00180theta^3 + 0.00143theta^2 omega + -0.00176theta omega^2 + -0.00084omega^3,-0.004089*omega**3 - 0.000286*omega**2*theta - 0.009718*omega**2 + 8.0e-6*omega*theta**2 - 0.000704*omega*theta - 0.020717*omega - 2.1e-5*theta**2 - 0.000551*theta - 0.005202
2861,2024-08-25 00:40:00,nan,nan,nan,nan,nan,nan,39965.3672,5,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
2862,2024-08-25 00:45:00,0.002342,0.019726,0.014047,0.087309,1.415680,1.002939,3.9652,4138,0,1.00000omega,-0.107661 + -1.23623theta + 0.02030omega + -0.63137theta^2 + -0.59118theta omega + -0.07509omega^2 + -1.74774theta^3 + -0.60703theta^2 omega + -0.02743theta omega^2 + 0.03829omega^3,0.259789*omega**3 - 0.006204*omega**2*theta - 0.041328*omega**2 - 0.004576*omega*theta**2 - 0.01766*omega*theta - 0.011564*omega - 0.000439*theta**3 - 0.001527*theta**2 - 0.003059*theta - 0.002095
2863,2024-08-25 00:50:00,0.003119,0.019563,0.014008,0.097687,4.446936,3.145217,7.6562,9371,0,1.00000omega,0.209981 + -0.16723theta + -0.11320omega + 0.05066theta^2 + 0.00968theta omega + -0.11441omega^2 + -0.04355theta^3 + 0.02200theta^2 omega + -0.00428theta omega^2 + 0.01634omega^3,0.101684*omega**3 - 0.000888*omega**2*theta - 0.05796*omega**2 + 0.000152*omega*theta**2 + 0.002152*omega*theta + 0.003805*omega - 1.0e-5*theta**3 - 0.000173*theta**2 - 0.001156*theta - 0.002474
2864,2024-08-25 00:55:00,0.004425,0.025378,0.018216,0.061910,2.035763,1.440167,11.8191,8723,0,1.00000omega,0.031331 + -0.04903theta + -0.02424omega + -0.00846theta^2 + 0.02383theta omega + 0.00019omega^2 + -0.00472theta^3 + -0.00270theta^2 omega + -0.00261theta omega^2 + 0.00160omega^3,0.007644*omega**3 - 0.000416*omega**2*theta - 0.00391*omega**2 - 1.4e-5*omega*theta**2 + 4.2e-5*omega*theta + 0.000914*omega - 0.e-6*theta**3 - 2.8e-5*theta**2 - 0.000357*theta - 0.001517
2865,2024-08-25 01:00:00,0.004791,0.030333,0.021715,0.098956,4.145272,2.931985,17.0345,5814,0,1.00000omega,0.026631 + -0.43043theta + -0.07655omega + 0.18610theta^2 + 0.01029theta omega + -0.02322omega^2 + -0.06630theta^3 + -0.02099theta^2 omega + 0.00307theta omega^2 + -0.02123omega^3,-0.116258*omega**3 + 0.00056*omega**2*theta - 0.005854*omega**2 - 0.000128*omega*theta**2 - 0.001707*omega*theta - 0.008214*omega - 1.3e-5*theta**3 - 0.000204*theta**2 - 0.00132*theta - 0.003888
2866,2024-08-25 01:05:00,0.004006,0.079496,0.056283,nan,nan,nan,-82838864.0000,6315,0,1.00000omega,0.083551 + -1.02482theta + 0.04231omega + 0.31472theta^2 + 0.03362theta omega + -0.20957omega^2 + -0.91003theta^3 + 0.84593theta^2 omega + 0.04821theta omega^2 + -0.07818omega^3,-0.374378*omega**3 + 0.007695*omega**2*theta - 0.106072*omega**2 + 0.004501*omega*theta**2 - 0.025689*omega*theta + 0.038055*omega - 0.000161*theta**3 + 0.001546*theta**2 - 0.006032*theta + 0.008667
2867,2024-08-25 01:10:00,0.003812,0.028669,0.020450,0.098114,10.174370,7.194700,18.4823,9017,0,1.00000omega,0.079011 + -0.04898theta + 0.09518omega + -0.00905theta^2 + 0.00402theta omega + 0.01324omega^2 + -0.00008theta^3 + 0.00385theta^2 omega + -0.01280theta omega^2 + 0.00228omega^3,0.019801*omega**3 - 0.003706*omega**2*theta - 0.03285*omega**2 + 3.7e-5*omega*theta**2 + 0.000874*omega*theta + 0.008274*omega - 6.0e-6*theta**2 - 0.00018*theta - 0.001086
2868,2024-08-25 01:15:00,0.008169,0.077856,0.055355,0.056503,3.301851,2.335103,20.5537,3636,5,1.00000omega,0.023791 + -0.10613theta + -0.03740omega + 0.02721theta^2 + -0.03663theta omega + 0.01747omega^2 + -0.00638theta^3 + -0.00873theta^2 omega + 0.00076theta omega^2 + -0.00531omega^3,-0.011761*omega**3 + 5.6e-5*omega**2*theta + 0.005368*omega**2 - 2.1e-5*omega*theta**2 - 0.000807*omega*theta - 0.007553*omega - 0.e-6*theta**3 - 9.0e-6*theta**2 - 0.000128*theta - 0.000911
2869,2024-08-25 01:20:00,0.004692,0.030491,0.021814,0.056548,3.663035,2.590466,21.3764,9999,0,1.00000omega,-0.084851 + -0.01919theta + 0.00245omega + -0.00656theta^2 + -0.00085theta omega + -0.00433omega^2 + -0.00123theta^3 + -0.00075theta^2 omega + 0.00109theta omega^2 + -0.00911omega^3,-0.062225*omega**3 + 0.000248*omega**2*theta + 0.000583*omega**2 - 6.0e-6*omega*theta**2 - 0.000135*omega*theta - 0.000711*omega - 1.3e-5*theta**2 - 0.000202*theta - 0.0012
